=== MONTHLY PERFORMANCE REPORT ===
Generated on: 31-Aug-2026 12:41:48
Total Signals Logs Processed: 2946

Tier 1 (High Volatility Moves >= 5%): 2929 signals
Tier 2 (Moderate Volatility 2%-5%): 5 signals
Tier 3 (Low Volatility < 2%): 12 signals

= STRATEGY LOG DETAILS =
          Timestamp        Ticker           Strategy    Live_Price  Move_Pct
2026-08-31 12:40:34       CDSL.NS V20_Range_Breakout   1402.500000     22.50
2026-08-31 12:40:34      QUESS.NS V20_Range_Breakout    381.750000     25.73
2026-08-31 12:40:34        VBL.NS V20_Range_Breakout    400.450000     20.36
2026-08-31 12:40:34  NESTLEIND.NS V20_Range_Breakout   1496.500000     22.50
2026-08-31 12:40:34       SBIN.NS V20_Range_Breakout   1060.000000     22.50
2026-08-31 12:40:34        TCS.NS V20_Range_Breakout   2399.300000     22.50
2026-08-31 12:40:34  TEAMLEASE.NS V20_Range_Breakout   1283.500000     21.84
2026-08-31 12:40:34      TITAN.NS V20_Range_Breakout   5102.400000     22.50
2026-08-31 12:40:34   ANGELONE.NS V20_Range_Breakout    286.900000     24.40
2026-08-31 12:40:34    HCLTECH.NS V20_Range_Breakout   1312.200000     22.50
2026-08-31 12:40:34     MARICO.NS V20_Range_Breakout    820.000000     22.50
2026-08-31 12:40:34   JSWINFRA.NS V20_Range_Breakout    340.000000     22.50
2026-08-31 12:40:34   BOSCHLTD.NS V20_Range_Breakout  50000.000000     29.36
2026-08-31 12:40:34       ERIS.NS V20_Range_Breakout   1297.200000     27.33
2026-08-31 12:40:34   RELIANCE.NS V20_Range_Breakout   1277.000000     22.50
2026-08-31 12:40:34     RELAXO.NS V20_Range_Breakout    357.850000     20.97
2026-08-31 12:40:34      DABUR.NS V20_Range_Breakout    381.000000     22.50
2026-08-31 12:40:34  KOTAKBANK.NS V20_Range_Breakout    419.400000     22.50
2026-08-31 12:40:34    MEDANTA.NS V20_Range_Breakout   1479.700000     24.75
2026-08-31 12:40:34        MRF.NS V20_Range_Breakout 133745.000000     22.50
2026-08-31 12:40:34   GILLETTE.NS V20_Range_Breakout   7329.000000     21.07
2026-08-31 12:40:34     SANOFI.NS V20_Range_Breakout   3124.000000     78.61
2026-08-31 12:40:34     RADICO.NS V20_Range_Breakout   4485.000000     24.17
2026-08-31 12:40:34       CAMS.NS V20_Range_Breakout    782.000000     20.05
2026-08-31 12:40:34     PFIZER.NS V20_Range_Breakout   4684.400000     32.97
2026-08-31 12:40:34  ICICIBANK.NS V20_Range_Breakout   1454.000000     22.50
2026-08-31 12:40:34 ABBOTINDIA.NS V20_Range_Breakout  25850.000000     22.50
2026-08-31 12:40:34 KAJARIACER.NS V20_Range_Breakout   1244.800000     24.59
2026-08-31 12:40:34        ITC.NS V20_Range_Breakout    255.500000     22.50
2026-08-31 12:40:34  NAM-INDIA.NS V20_Range_Breakout   1172.300000     21.23
2026-08-31 12:40:34         LT.NS V20_Range_Breakout   4044.900000     22.50
2026-08-31 12:40:34   INDHOTEL.NS V20_Range_Breakout    737.900000     22.50
2026-08-31 12:40:34 HINDUNILVR.NS V20_Range_Breakout   1967.400000     22.50
2026-08-31 12:40:34 LALPATHLAB.NS V20_Range_Breakout   1934.600000     22.50
2026-08-31 12:40:34     HONAUT.NS V20_Range_Breakout  35530.000000     28.07
2026-08-31 12:40:34     JIOFIN.NS V20_Range_Breakout    241.350000     27.62
2026-08-31 12:40:34        MCX.NS V20_Range_Breakout   3400.000000     31.38
2026-08-31 12:40:34        ACC.NS V20_Range_Breakout   1276.500000     22.50
2026-08-31 12:40:34      GLAXO.NS V20_Range_Breakout   3050.100000     39.48
2026-08-31 12:40:34   GODREJCP.NS V20_Range_Breakout    901.300000     22.50
2026-08-31 12:40:34 BAJAJ-AUTO.NS V20_Range_Breakout  12130.000000     22.50
2026-08-31 12:40:34        UBL.NS V20_Range_Breakout   1308.500000     22.50
2026-08-31 12:40:34 BAJFINANCE.NS V20_Range_Breakout   1057.000000     22.50
2026-08-31 12:40:34   ASTRAZEN.NS V20_Range_Breakout   6951.500000     28.30
2026-08-31 12:40:34        M&M.NS V20_Range_Breakout   3282.000000     22.50
2026-08-31 12:40:34   HDFCBANK.NS V20_Range_Breakout    709.000000     22.50
2026-08-31 12:40:34      DMART.NS V20_Range_Breakout   3900.000000     23.81
2026-08-31 12:40:34    ICICIGI.NS V20_Range_Breakout   1566.900000     22.50
2026-08-31 12:40:34      DIXON.NS V20_Range_Breakout  14850.000000     31.93
2026-08-31 12:40:34      CIPLA.NS V20_Range_Breakout   1409.200000     22.50
2026-08-31 12:40:34     VOLTAS.NS V20_Range_Breakout   1194.400000     23.93
2026-08-31 12:40:34 PIDILITIND.NS V20_Range_Breakout   1687.700000     22.50
2026-08-31 12:40:34 BAJAJFINSV.NS V20_Range_Breakout   2021.000000     22.50
2026-08-31 12:40:34  BATAINDIA.NS V20_Range_Breakout    682.400000     22.50
2026-08-31 12:40:34 ADANIPORTS.NS V20_Range_Breakout   1593.100000     22.50
2026-08-31 12:40:34  EICHERMOT.NS V20_Range_Breakout   7953.500000     22.50
2026-08-31 12:40:34   HDFCLIFE.NS V20_Range_Breakout    543.350000     22.50
2026-08-31 12:40:34     FORTIS.NS V20_Range_Breakout    906.900000     22.50
2026-08-31 12:40:34    HAVELLS.NS V20_Range_Breakout   1244.100000     20.46
2026-08-31 12:40:34 ULTRACEMCO.NS V20_Range_Breakout  11450.000000     22.50
2026-08-31 12:40:34    PAGEIND.NS V20_Range_Breakout  35800.000000     22.50
2026-08-31 12:40:34   AXISBANK.NS V20_Range_Breakout   1300.000000     22.50
2026-08-31 12:40:34    HYUNDAI.NS V20_Range_Breakout   2205.000000     22.50
2026-08-31 12:40:34     MARUTI.NS V20_Range_Breakout  13547.000000     22.50
